2018-02-12 23:58:21,b'Gloomy tuesday #missmatcha #tweet #TuesdayThoughts https://t.co/34wyemv16u'
2018-02-12 23:55:07,b'The smallest things can make the biggest difference. Put aside a few minutes for your mind today. #TuesdayThoughts\xe2\x80\xa6 https://t.co/aIaYxNOmgj'
2018-02-12 23:51:21,"b""From my youngest daughter's home made calendar.\n\nSimple advice that can make such a difference \xf0\x9f\x98\x81\n\n#dpofficial\xe2\x80\xa6 https://t.co/XxJ4dTNsDu"""
2018-02-12 23:47:32,b'#Dogs can celebrate #PancakeDay too!  #TuesdayThoughts https://t.co/XpGK6iJ6H8'
2018-02-12 23:47:09,b'The only thing missing from #ObamaPortraits are the flames \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x91\xba\xf0\x9f\x91\xba\xf0\x9f\x91\xb9\xf0\x9f\x91\xba\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95\xf0\x9f\x8c\xad\xf0\x9f\x8c\xad\xf0\x9f\x8c\xad\xf0\x9f\x8c\xad\xf0\x9f\x8c\xad\xf0\x9f\x8c\xad#TuesdayThoughts\xe2\x80\xa6 https://t.co/QJgZrSEGro'
2018-02-12 23:42:08,b'His Holiness #YounusAlGohar is live on #youtube to enlighten your #heart so what are you waiting for!  #SpreadLove\xe2\x80\xa6 https://t.co/BMsWi3wAIN'
2018-02-12 23:41:20,"b'""The difference between #Ordinary and #Extraordinary is that little #Extra....""\n\n#Good_Morning\n#TuesdayThoughts \n#TuesdayMotivation'"
2018-02-12 23:39:43,b'Happy tuesday darlings\xe2\x9c\xa8\xf0\x9f\x92\x9c\n( Yes same pic again i just look like a potato in every selfie i take) btw this is my actu\xe2\x80\xa6 https://t.co/KH3jZdnjmy'
2018-02-12 23:38:25,b'He was POISON for the USA so the Ivy is fitting #ObamaGate #ObamaKnewAboutTheCoup #TheFive #TuesdayThoughts\xe2\x80\xa6 https://t.co/Dbw9vjzwpK'
2018-02-12 23:38:22,b'#CharityTuesday\n#TuesdayThoughts\n#TuesdayMotivation\n\n#Poverty persists no Genuine #Freedom LetsMake Poverty History\xe2\x80\xa6 https://t.co/nM3p3xk3zM'
2018-02-12 23:35:47,b'Forgiveness is a beautiful thing. Being mean to other people never gets you anywhere. Harmony is not stepping on so\xe2\x80\xa6 https://t.co/l3sRyyEY27'
2018-02-12 23:35:19,b'May power of #water prevail #TuesdayThoughts\nWaterdrops #truth ripple collective ocean of #humanity\nSoft Words &amp; Ha\xe2\x80\xa6 https://t.co/jY3xCeV6M8'
2018-02-12 23:34:41,b'G day from #Sydney \n#TuesdayThoughts #caged #AnimalCruelty  should we all have a say\n#BornFree #AnimalRights\xe2\x80\xa6 https://t.co/3E2D88zPM0'
2018-02-12 23:32:29,"b'Not all storms come to disrupt your life, some come to clear your path. #TuesdayThoughts https://t.co/FqxgHAzfb2'"
2018-02-12 23:29:35,"b'\xe2\x80\x9cI hated every minute of training, but I said, \xe2\x80\x98Don\xe2\x80\x99t quit. Suffer now and live the rest of your life as a champion\xe2\x80\xa6 https://t.co/zjgZvJm6oR'"
2018-02-12 23:28:57,b'Why #Ransomware attacks were so #powerful in #@POTUS_VP_2017 #gamedev #Bepannaah #malware #cybercrime #crime\xe2\x80\xa6 https://t.co/1N5QiSAS1X'
2018-02-12 23:28:55,"b""Friends are God's gift to mankind. #TuesdayThoughts. #PriyaPrakashVarrier #PriyaPVarrier #OruAdaarLove\xe2\x80\xa6 https://t.co/FeRxTFaOPi"""
2018-02-12 23:27:08,"b""seeing C's every morning in sunrise skies #clouds #TuesdayThoughts https://t.co/0HbFg647rr"""
2018-02-12 23:25:22,b'Comedy is tragedy plus time #TuesdayThoughts #quoteoftheday'
